Target,Stance,Text
Russia,-1,Rusya borsasında %35'lik sert bir düşüş yaşandı.
Russia,-1,"Rusya, NATO genişlemesine karşı bir miktar kamuoyu toplamıştı; bununla ilgili en azından iki taraflı düşünmek mümkündü. Şimdi bunu da çöpe attı."
Ukraine,1,"Ben, birileri gibi ülkesini bırakıp kaçmayan, ülkesini emperyalist Rusya'ya karşı savunan, askere alınmak için sıraya giren Ukrayna halkının yanındayım. #Ukrayna #Ukraina 🇺🇦"
Russia,-1,Putin: Rusya’nın sınırı nerede bitiyor? Çocuk: Bering Boğazı ile ABD’ye kadar uzanıyor. Putin: Rusya’nın sınırı yoktur. Dedi Putin’in bu şımarık saldırgan tavrı tam olarak güç zehirlenmesi yaşadığını gösteriyor otada Putin’i durduracak bir güç olmayınca kendini kral ilan etmiş
Russia,-1,"Rusya, 2. Dünya savaşının Nazileridir ."
Russia,-1,"Bu fikre bir mim koymalı. Bakınız Suriye. Kuzeyinde Rusya ve ABD, Türkiye'nin nasıl da aleyhine bir hal yaratmış durumda ve yan yana, komşu komşu birbirlerinin burnunu bile kanatmıyorlar. Oysa Suriye'ye sınırları bile yok, ama paylaşıyorlar. Türk'ün Türk'ten başka dostu yoktur..."
Russia,-1,Şampiyonlar Ligi finali Rusya'dan alındı. (The Associated Press)
Ukraine,1,inşallah ukrayna rusya yı püskürtürde putinde rusyada şamar oğlanına döner
Russia,1,Rusya ve Ukrayna ile ilgili 20.30 da Biden açıklama yapacakmış..!!  İşin şekli değişecek mi bakalım.🤔
Ukraine,-1,"Tabii ki Rusya da bundan zarar görür ama batı kadar olmaz. Tam olarak bilemesem de, tahminim Rusya'nın elinde 400 - 500 Milyar Dolar rezervleri vardır. Ayrıca Rusya halkı Komünizm rejiminden gelen en asgarilerde yaşam sürdürebilme kabiliyetine sahiptirler."
Russia,-1,Rusya Ukrayna'ya yaptıklarının binlerce katını hala Suriye'de yapıyor. Dünya söz konusu müslümanlar olunca üç maymunu rahatlıkla oynayabiliyor. Rusya'nın ne kadar karşısındaysak Amerika'nın da o kadar karşısındayız. Allah mazlumların yardımcısı olsun
Ukraine,-1,Bu savaş değil abi savaş iki taraflı olur burada Rusya'nın karşısında kimse yok
Ukraine,1,Zâlim ve sömürgeci ve işgalci ve ve mustevli ve emperyalist ve kâtil ve had bilmez Rusya'ya karşı  ...  UKRAYNA'NIN YANINDAYIZ ....
Russia,-1,"Rusya'yı sadece ""kınayarak"" mı bu savaşın önüne geçeceksiniz! Batı'nın pasifliği yeni işgallere zemin hazırlıyor. #StopRussianAggression #Ukraina #worldwar3"
Russia,1,"Batının Ukrayna’yı NATO’ya almaması ve bu işgalin arka planında,  Rusya ile ABD’nin bir anlaşma içinde olabileceği düşüncesi veriyor."
Russia,1,Rusya nın Ukrayna ile kalacağını zannetmeyin.Putin in sözlerinden de anlaşıldığı üzere yayılmacılık ve Sscb yi canlandırma gibi hedefleri aşikar.  #SAVASAHAYIR
Russia,-1,"#Rusya ve #ABD dünyanın her zaman kanserleri oldular ve öyle devam ediyorlar. Hani #NATO ve #ABD nerdesin? Sonuç; maliyeti cok büyük olacak, tarihe not düşülen bir başka savaş.  #Ukraine #Odessa"
Russia,-1,İnsan kahroluyor bu manzara karşısında.Koskoca topraklara sığamadı Rusya.Hâlâ da toprak da toprak diyor.Yazıklar olsun bu dramı yaşatanlara.
Ukraine,-1,Sovyetler birliği 1989 yılında çökünce Rusya her yönüyle çöküntü yaşadı ama 30 yıl içersinde çalışarak tekrar dünya nın 2. Güçlü devleti haline geldiler çünkü Rusya da devletin kalkınmasına mani olacak muhalefet ve gruplar yok.olduğu zaman anın da cezası kesiliyor.
Russia,1,Hayal dünyasında yaşayan bir nesil bütün dünyanın başına musallat oldu.   Ukrayna’nın başındaki palyaço da göstere göstere gelen savaşa karşın bunları tekrarlıyordu. Uluslararası hukuk romantizmi ülkesini yıkıma götürdü.
Russia,-1,"Rusya ile tarihten gelen bir çekişmemiz var . bu savaşı çok iyi analiz edip doktrinlerini , harekat tarzlarını , kullandıkları EH / ED unsurlarını , sosyal medya propagandalarını ezberlemeliyiz . ordumuz muhakkak yakinen ve detaylıca inceliyordur elbette çok dikkatli olmalıyız"
Ukraine,1,Türkiye  sizinle askeri destek vereceğiz  YANLIZ DEGILSIN UKRAYNA  🇹🇷🇺🇦    #нетвойне #PrayForUkraine #tuerkiye #Ukrainian
Ukraine,1,Rusya adına Ukrayna ya giren Çeçenler  O bizim müslüman Çeçenler değildir.. Kadirov piçinin itleri olan Çeçenlerdir...  Gün gelecek Kadirov piçinden de hesap sorulacak..
Russia,-1,allah sizin belanızı versin #Rusya
Russia,-1,#rusya #herson #odesa #RusyaUkraynaSonDurum tam düşündüğümüz gibi. Rusya Ukrayna karadeniz kıyı şeridini tamamen ilhak etme niyetinde. Şuan herson a girmiş bulunuyorlar..
Russia,1,Rusya’da yiğitler var.
Ukraine,-1,"#Ukrayna’da yaşanan durum Rus-Ukrayna savaşı değil tamamıyla Ukrayna-Özel Askeri Şirket savaşı..  Rusya daimi Temsilcisi Nebenzya’da yaptığı açıklamada;    ""Savaş demeyin. Buna özel askeri operasyon deniyor” diyor.."
Ukraine,1,"Pentagon:  Gördüğümüz şey, Rusya'nın Ukrayna'yı büyük çaplı işgalinin ilk aşaması."
Ukraine,1,Ukrayna’yı yalnız bırakmamalıyız
Ukraine,1,@ZelenskyyUa dostum bu zulmün karşısında seni destekliyorum. Rusya sana ve ülkene zulmediyor. Unutma Allah mazlumun yanındadır.
Ukraine,-1,"Şimdi #RusyaveUkrayna savaştı,kim kazandı?İki büyük düşman,Rusya ve ABD.Biri mermi atmadan kendi gibi Slav olan Ukrayna'yı parçaladı.Tekelinde olan gaz ve benzinin fiyatı yükseldi,durduğu yerde değeri arttı.E ABD'nin de petrolü durduğu yerde değerlendi,bir de üstüne diğer komşu"
Ukraine,-1,Rusya ve komünizm en takdir ettiğim ikililerden
Russia,1,"La bu Ukrayna'nın savunma silahı yoksa, Rusya'ya neyini diklenmiş ?!"
Russia,1,Ukrayna; farklı kıtada ki Amerika’yla iş tutan yönetiminin hatasının bedelini halka ödettiriyor.Savaşa Hayır.
Ukraine,-1,İnşallah Suriye ve Rusya ile yakın işbirliği yaparak Terör örgütüne verilen amerikan silahlarını biz de imha edeceğiz.
Russia,-1,Rusya’yı destekleyenin ya da sempati duyanın çok ciddi sorunları sıkıntıları vardır
Russia,1,Ukrayna’daki Rus diplomatların tamamı ülkeyi terk ederek Rusya’ya döndü-Sputnik
Russia,1,Komedyen olan Ukrayna Devlet Başkanı Seçimlerde Sosyal Medyanın Başkanın Popülaritesini artırıp Başkan seçtirdiler. Sonucunda ne oldu!!!  Komedi gibi Devlet ve Ordu Yönetimi…
Ukraine,1,"Rusya Ukrayna'da sivil ya da askeri alan gözetmeden saldırılarını yapıyor, bisiklet süren bir kadın bu saldırıların hedefi haline geldi   #Kiev"
Ukraine,-1,Ardan Usta aylardır söyledi: Bunca yığınak yapan büyük devletler şaka yapmaz. Rusya kesin saldırır . @ardanzenturk  @HasmetBABA  ve @Baris_DR de sürekli uyardılar.
Ukraine,1,Ukrayna’da Rusların çoğunluk olduğu bölgelerin barışçıl bir şekilde Rusya’ya katılma talebini desteliyorum. Öte yandan Ukrayna’nın egemen/bağımsız bir ülke olarak bir uluslararası bir kuruma  girme talebini de meşru ve haklı buluyorum. Bana göre adil tutum budur....
Ukraine,-1,"Rusya, Ukrayna kentlerini savaş uçaklarıyla bombalamaya başladı."
Ukraine,1,"Zâlim Rusya bütün Dünyanın gözü önünde Ukrayna devletini işgal ediyor ve bütün Dünya acımasızca seyrediyor. BM, NATO, AB neredesiniz? Bir sürü insan hakları dernekleri nerede?  Koca bir Rusya, neredeyse eli kolu bağlı küçük memleketi boğuyor. İnsanlık ölmüş.."
Ukraine,-1,"Rusya Ukrayna'yı almaz. Çünkü alırsa Nato'yla sınır olmuş olur. Napolyon ve Hitler dönemlerinde Avrupa'yla bugün Nato'yla arasında tampon, tarafsız, savaş durumunda taktik coğrafya olarak kullanabileceği ülkelerin varlığı Rusların kırmızı çizgili savunma konseptidir."
Russia,1,Adamlar koca milyar dolarlık gemiyi 4 milyon dolarlık bombayla denizin dibine sokuyor. Rusya’ya güç mü yeter
Ukraine,1,NATO Kınamaktan Başka Bir İşe Yaramıyor.  Ukrayna Tamamen Yanlız Kalmış Durumda Ve Rusya Çok Şiddetli Şekilde İşgale Başladı  #Ukraina #Kiev #SavasaHayır
Ukraine,1,ABD'NİN İPİYLE KUYUYA İNEN UKRAYNA NATOYA GİR SENİ YANLIZ BIRAKMAYIZ DİYE KANDIRDILAR YÜZ ÜSTÜ BIRAKTILAR  ŞİMDİ BİZ RUSYA'YI EKONOMİK YÖNDEN BİTİRECEĞİZ  ULAN ÖLEN MAZLUM UKRAYNA HALKI GİTTİKTEN SONRA SEN NE YAPARSAN YAP GERİ GETİREBİLİRSİN ALLAHSIZ VİCDANSIZ İNSANLIK DÜŞMANI 🤮
Russia,-1,bu dünyayı karıştıran ülkeler başta amerika  ve  rusya olmak üzere  hepinizin allah belasını versin.. kıçınıza rahatlık mı batıyor.
Ukraine,1,"Ne batı nede Rus yanlısı olmayan, Ukrayna’nın istklal be istikbalini dava edinen insanların azınlıkta olmasından aldığı cesaret ile girdi Rusya. Mandacılıktan daha aşağılık bir tiynet var mı acaba?"
Russia,-1,"🔴 Rusya, Shchastya şehri yakınlarında 2 Bayraktar TB2 insansız hava aracını düşürdü"
Ukraine,1,Hürrem Sultan’ın memleketi Ukrayna’yı tarumar ediyor Rusya; ne zaman yola çıkaracaksınız neferlerinizi @Akparti?
Ukraine,1,Düşmedi #Ukrayna. Verilmedi #Kiev
Russia,-1,"Umarım bu saçma işgal bir an önce son bulur. 🙁 Rusya, Kırım dahil Ukrayna topraklarınd bir an önce geri çekilir.. #Ukraina #Russia"
Ukraine,-1,"#Ukrayna liderine:  ""İlk yapılan yanlışa kaza, ikincisine hata, üçüncüsüne ise tercih denir.""  | Dostoyevski  Natodan vazgeç Ülkeni kurtar"
Ukraine,1,Rusya'ya İHA ve SİHA satacak halimiz yok ya tabii ki Ukrayna'nın yanındayız  #StopRussianAggression   #Ukrainian #OsmanlıHeryerde
Ukraine,-1,Rusya süratli şekilde saldırıyor anlaşılan istediği bölgeyi temizleyip geri çekilmek olacak. Çok hızlı hareket ediyor...
Russia,1,Rusya’ya yaptırım uygulayacaklarmış doğal gazı kesse bi yrram yapamazsınız sizin birleşip Rusya’yı işgal etmeniz gerek moruk ekonomisini Yok ederiz diyorlar Avrupa komisyon başkanı yrramı yok edersiniz onları bir yek şekilde durdurursunuz birleşip Rusya’yı boyunduruk altına almak
Ukraine,1,"Lanet gelsin hepinize, anca kınayın… Ukrayna’yı önce gaza getirin sonra yalnız bırakın piçin elinde 🤬 Rusya da bir halt giyemeyeceğinizi bildiği için bildiğini okumaya devam ediyor"
Russia,1,"🔴 Rusya, Ukrayna'nın başkenti #Kiev 'i vurmaya başladı."
Russia,-1,"ABD Rusya arasındaki düşmanlık ilişkisi akp-chp arasındaki ilişki gibidir, düşman gozukselerde birlikte hareket ederler. Bunların  ikisi birlikte dünyanın, bizde ki ikisi de memleketin anasını siktiler  #Ukraina Odessa"
Russia,-1,"Hiçbir tek adam rejimi ülkesine zarar vermeden yıkılmaz. Tarihen bu hep böyle olmuştur, hiç şaşmaz! Putin'in, Rusya'yı bitirdiği gündür bugün...  ""Zaman içinde""... Hiçbir ülke (buna Çin, ABD, Rusya da dahil) uluslararası arenadan dışlanarak ayakta kalamaz, yaşayamaz!"
Russia,1,Lan rusya şampiyon olucaz aq
Russia,-1,"Dünya yaşam alanının sekizde biri Rusya'ya ait. Nufus yoğunluğunda dokuzuncu sırada. 146 milyon. Putin, Allah gözünü doyursun!"
Ukraine,-1,"Rusya tüm birikmiş kinini ve hırsını kussun,ortam vahşileşsin"
Ukraine,-1,"Rusya haklı. Avr. ve ABD, yıllarca Ukrayna’yı, Rusya’yı kuşatmak için kullandı, doldurdu ve silah sattı. Rusya izin vermeyeceğini söylemesine ragmen geri adım atmadılar. Netice Rusya saldırdı. Hem Avrupa hem ABD şimdi sadece izleyip konuşuyor. Olan oyuna gelen Ukrayna’ya oluyor."
Ukraine,1,"Ukrayna Dışişleri Bakanı Kuleba:  Yapılacaklar listesi:   1. SWIFT de dahil olmak üzere ŞİMDİ Rusya'ya yönelik yıkıcı yaptırımlar  2. Rusya'yı her şekilde, tüm formatlarda tamamen izole edin  3. Silahlar, Ukrayna için donatım  4. Mali yardım  5. İnsani yardım"
Russia,1,Dünya o eski dünya olsaydı biz bugün bu topraklardan daha fazla toprağımız vardı. Dost ve müttefik Amerika gibi dostumuz Rusya'nın bir sonraki hedefi sıcak denizlere inmek için salya akıtmak olacaktır. #savas #savascıktı
Russia,1,Türkiye; Rusya ve Ukrayna savaşında Montrö Anlaşması'nın 9. Maddesini uygulamaya koynalıdır. O maddeye göre savaşın tarafı olan bir devletin Boğazlar'dan geçişi engellenmeli. Eğer Türkiye bunu yapmıyorsa savaşta Rusya’nın yanında taraf konumundadır.
Russia,-1,aminakoydugum rusyasi ya bacini *** rusya tolstoyu dostayevskiyi sikiyim matruskayi vodkayi maria sharspovayi sikiyim
Ukraine,1,"Ukrayna'nın ABD Büyükelçisi: ""Putin, hastanelerimizi hedef alıyor. Çernobil'deki nükleer tesisi hedef alıyor.”  Yapar! Suriye’den biliyoruz Rusya’nın alçaklığını!  #Ukraina #Ukrayna #StopWar #SAVASAHAYIR"
Russia,-1,"Rusya ,daha doğrusu putin dünyanın  başının  belasıdır,yayilmacı  saldırgan,  ve emperyalisttir,sağa sola saldırıp,  kendi halkının  refahını düşünmeyen bir diktatördür"
Russia,-1,"S400 leri neden aktif edilmiyor..!!? .2 milyar dolar verildi bu saldirgan Rusya ,ya ...enerjide bagimliyiz...Suriye'de askeri konvoyu kim vurdu...cevaplar tabiki yooook...unutmuyoruz montröyu de tartışmaya acmişmiydiniz ?unutmuyoruz  #ReisDünyayıGüncelliyor"
Russia,-1,Taksimde Rusya konsolosluğu önünde işgal protesto edilecek.Yakın olanlar destek vermeleri için bilgi Saat 13.00 te #WeStandWithUkraine  #StopRussianAggression  #FreeCrimee
Ukraine,1,#Ukranya #Rusya İnsanlar evlerini toplaraklarını terk ediyor. Ne büyük bir acı Allah başa vermesin. Kimse böyle bir zulum yaşamamalı.
Russia,-1,"Suriye'de, Libya'da ve Karabağ'da dolaylı olarak Rusya ile karşı karşıya geldik ve büyük oranda istediklerimizi aldık ancak bir zamanlar topraklarımız olan Ukrayna    maalesef Rusya'nın arka bahcesidir.Ayı ininde ayıyla savaşılmaz."
Russia,-1,Az önce Twitter’da Rusya’nın Ukrayna’ya saat 03.00 de tekrar  saldırıracağını okuduktan sonra sıcak yatağımda yatamıyorum uykularım kaçıyor..Allah yardımcıları olsun..
Russia,1,"ABD ve NATO, Rusya’ya diz çöktüremeyecek. #Rusya"
Ukraine,1,"Evet! Netflix'in yapışkan don giyen eşcinsel süper kahramanları göreve! Ukrayna yanıyor. Femboylar, crossdresserler, dutclar nerdesiniz? Götünden ışın çıkaran abilerim, telekinetik bacılarım nerdesiniz? Birazcık bayan yerine kadın deyin de diz çöksün Rusya."
Russia,-1,Beter olursun inşallah rusya #StopWar #GoHomeRussia
Russia,-1,Bir delinin elinde oyuncak olmuş Rusya  Onun sözüyle savaş çıkardı #SAVASAHAYIR
Ukraine,-1,"2-Savas gücü olarak Rusya'yla Ukrayna'yı karşılaştırmaya gerek bile görmüyorum.  Abd'nin Vietnam'da, Irak'ta Suriye'de yaptıkları ortadayken, Ukrayna nasıl böyle bir hata yaptı.  Bu yöneticiler hiç mi yakin tarih okumuyorlar anlamıyorum."
Russia,1,"Çin, açık bir dille Rusya'yı destekliyor."
Russia,-1,"1864 yılında atalarımızı soykırımdan geçiren Ruslar, 21.yy’da kardeşi Ukrayna’ya saldırıyor. Rus her zaman tehdittir."
Russia,-1,Rusya yapma şu kahpeliği... #Ukrainian
Russia,1,"Virüs, depremler felaketler derken görmediğim ne kalmıştı derken Dünya savaşını unutmuştum. Bu arada Rusya içinden geçer"
Ukraine,1,"Suriye'de, Libya'da müttefik ülke yerine bu saldırgan Rusya'ya ve onun paralı askerlerine alan açan, cesaretlendiren Obama, Macron, Trump ve Biden da sorumlu Ukrayna'da olanlardan."
Ukraine,-1,Rusya Ukrayna savaşı mı desek tek taraf döven Rusya mı desek ikinci şık  Demekki ülkeyi yönetenlerin devlet adamı olması lazım  Çok konuşan boş konuşan savaşı kaybediyor  Ruslar kazandı bitti bu iş  Yani Az konuşan Strajetik düşünen kazanıyor
Ukraine,-1,Sonuna kadar haklı rusya ama keşke savaş çıkmasaydı 😒
Russia,-1,"Ukrayna-Rusya savaşına Rusları hiç sevmeme rağmen, hatta nefret etmeme rağmen Rusya'yı haklı buluyorum Zelensky gibi kukla bir lideri asla desteklemem Savaşı kapısına getirmek için elinden gelen herşeyi yaptı Karadeniz'e kıyısı olmayacak Ukrayna ileri de Rusya için tehdit olmaz"
Russia,-1,"Bugün #Ukraina yarın sıra bizde. Yüzyıllardır Rusya'nın tek derdi sıcak denizlere inmek, inemeyesiceler"
Russia,-1,"Kapitalizm çağında başta her ne kadar toprak alırsan al orayı tutacak ekonomiyi bulamazsan yarın öbür gün zoraki çıkacaksın. Rusya kendi para birimi dışında gazı satamayınca ülkede kıtlık, açlık kaçınılmaz olur. Yazık ya hala kafalar 1900ler.. Bu işgal devam eder olan halka olur."
Ukraine,1,Ya bu Ukrayna neden saldırıya geçmiyor? zaten bütün rus ordusu ukraynada ve şu an rusya boş. Gorbaçovun planlar elinde patlayacak
Russia,-1,Bu durum Rusya'nın ulaştığı askeri gücün ve de dünya için nasıl bir tehdit oluşturduğunun ayrı bir kanıtı. Ayrıca bu operasyona katılan askeri gücün sadece %5 i resmi rus askerleri olduğu iddiaa ediliyor.
Ukraine,1,"Günün z raporu:  Rusya'ya ait 5 savaş uçağı, 130+ zırhlı araç, 30 tank ve 6 helikopter Ukrayna ordusu tarafından imha edildi."
Russia,1,Rusya Ukrayna'ya saldırarak Soğuk Savaş dönemindeki doğu 'kutup' mevkiini yeniden sahiplendi. Çin'e rol kaptırmak istemiyor. ABD'nin de işine yarıyor. Ürken Avrupa Sam Amca'nın dükkanına doluşur. #Ukraina #
Russia,-1,"Rusya'nın neresinden tutsan desteklenemeyecek emperyalist saldırısı bir yana, ABD bu son olayları Macron ve Merkel'in NATO'ya alternatif olarak planladığı Avrupa savunma ittifakı fikrine karşı kullanacak."
Ukraine,-1,Rus endeksleri tarihi çöküşte.  Moex 35% RTS 40% aşağıda  Rusya tüm görüşme taleplerini redediyor.
Russia,1,rusya alır✍️
Russia,1,Rusya Ukrayna’yı işgale yeni başlamadı ki. Silahlar resmiyet kazandırmak için ateşleniyor. 1 hafta çatışma olmadan Rusya alacağını alır. Batı hiç bir şey yapamaz izler.
Russia,-1,"#Ukrayna lideri zelenski’nin acil istifa etmekten başka çaresi kalmadı. Direnmenin halkı çatışmaya teşvik etmenin anlamı yok. Sonuç değişmeyecek.  Rusya kararlı, istifa etmek sivillerin kurtulmasını sağlayacaktır."
Russia,-1,"Boğazların Rusya'ya verilmemesinin ne kadar doğru, yerinde ve haklı bir karar olduğunu anladım bir kez daha."
Russia,-1,1938 Sudetenland 1940 Poland  2022 Ukraina  Avrupa aynı cahillik devam . 84 yıl önce Nazi Almanya'sı şimdi de bir gecede tarih sayfalarından fırlayan Josef Stalin görünümlü Putin ile Rusya . Gerçekten aynı hataları tekrar tekrar yapacaklar mı ?
Russia,-1,Rusya'nın  işgal girişimi nedeniyle Litvanya ve Moldova olağanüstü hal ilan etti
Russia,-1,"#Polonya, beş Rus televizyon kanalının yayınlanmasını yasakladı:  Rusya Today,  RT Belgesel, RT-Planet,  Soyuz TV ve Rusya 24 #Ukrayna"
Ukraine,1,uçak geçtiğinde sevinmeyen çocuklar var #Ukrayna
Russia,-1,RUSLARIN KANLI TARİHİ!  Osmanlı-Rus Savaşı sonrası Kafkasya ve D. Anadolu'da  500.000'den fazla müslüman Rus ve ERMENILER tarafından katledilmişti!  Katliamcı ve soykırımcıdırlar!  Bugün Türkiye'de Rusya güzellemesi yapan herkesin VATAN HAİNİ ilan edilerek hapse atılması gerekir!
Ukraine,1,Dualarımız Ukrayna ile. Mazlumların Allah yardımcısı olsun. Zalimlere açık bir mağlubiyet yaşatsın.
Russia,-1,"Rusya açısından baktığınızda ""Madem Ukrayna'yı işgal edecektin, Trump döneminde yapsaydın"" sorusu ortaya çıkıyor. ABD liderlik edemeyeceği için Batı toplu bir tepki veremeyecekti. Bir de Putin'in ""büyük stratejik zekasından"" bahsederler..."
Russia,-1,Rusya ile tüm ilişkileri askıya alın. Rus halkı ile hiç bir sorun yoktur. Mesele ideolojisinin Vahşet dolu saldırgan oluşu güvenilir olmayışı Dünya barışına tehlike oluşturmasıdır.
Russia,-1,Bayraktar TB2 başarısız olsun diye bekleyenleri Rusya tarafına alabiliriz. Çünkü onların Türklük ile uzaktan yakından alakası yok. İçimizdeki Moskovalılar sizi... Ahh siz var ya siz.
Russia,-1,Rusya'nın #Ukrayna'nın #Uman şehrine yaptığı bombardımanda bisikletli bir kişi öldü ve etraftaki çok sayıda araçta maddi hasar oluştu.
Russia,-1,17 yy rusya 18 yy rusya 19  yy rusya 20 yy rusya 21 yy Rusya Kpss tarihin yüzde 80 rusya resmen Sürekli savaş çıkarıyor #UkraineRussie
Ukraine,-1,İşte asıl korkum bu. İngiltere işin içine girince işler değişebilir. Eskilerimiz Rusya Avrupa'yı dümdüz edecek derdi.
Russia,1,"Abd,Rusya ile baş edemeyince;bari Rusya’nın içini karıştırıyım…"
Russia,-1,Rusya'da halk ayaklanmış
Ukraine,1,"Anneme Rusya Ukraynaya girmiş dedim, sen nerdeydin niye durdurmadın dedi..."
Ukraine,1,İsmimin yanına Ukrayna bayrağı koyarak savaşa ve uluslararası siyasete yön vermeye devam ediyorm. 🇺🇦
Ukraine,-1,İnsanın öldüğü şey desteklenmez doğru. Ama yarın bir gün Rusya Türklere saldırsa Ukrayna hiç umursamaz . Zaten 2 sene önce falan bu olay yaşandı ve umursamadılar.
Russia,-1,"Çerkeslere, Kırım Türklerine, Tatarlara yaptıkları nedeniyle Rusya yansa çok da umrumda olmaz..."
Russia,1,"Putin, Rusya'nın üst düzey iş insanlarını bugün Kremlin'de bir toplantıya çağırdı.  kısa ve net haber için @uzatmanet'i takip edin!  #Rusya #Putin"
Ukraine,1,"#Ukrayna nın Rus hava güçlerine kolayca müsade edip göğüs göğüse muharebe de, ruslara büyük bir şok yaşatacağını hayal ediyorum. İnşallah böyle bir stratejileri vardır. #Kremlin F 34 Rusya Halk Tv"
Russia,-1,"Ey Amerika , Türkiye’ye vermediğin F-35 ve Patriotları şimdi Rusya’ya karşı kullan Ukrayna’da Polonya’da Romanya’da 😄😄🇹🇷👍 #worldwar3"
Russia,-1,bu savaşta rusya'yı savunmak için ciddi ciddi akıl tutulması gerekiyor
Russia,-1,"Rusya'ya bağlı veya onun kontrolünde ne kadar Türki cumhuriyet varsa, buyursun gelsinler."
Ukraine,1,Bizleri atamıyorsunuz bari Ukrayna'ya gönderinde insanlara faydalı olalım
Russia,-1,"#rusya savaşa bahane olarak,"" #ukrayna #nato ya girerse natoyla komşu oluruz bu kabul edilemez"" diyor da; yetkili biri #putin e, nato üyesi Estonya ve Letonya'nın rusya'yla komşu olduğunu ve 130km mesafede 2. en büyük rus şehri #StPetersburg un olduğunu anlatsın. KISACA YEMEZLER!"
Russia,-1,Osmanlıyı Osmanlı yapan... İslam'ın Hizmetkârı olmasıdır...  Yeryüzünde Gerçek Adalet Huzur Barış Güven ve Esenliiği sağlamak... Nükleer Silahlara Sahip olmak ile değil. Ancak Allah'ın Hükmü ile Hükmetmek ile Mümkündür.  Yoksa... Rusya ve Amerika gibi Zalim Olursunuz.  #Ukraina
Russia,1,Rusya şu saatten sonra istediğini almadan durmaz çok geç kalındı
Russia,1,"🔴💥🇷🇺Rusya, sivil gemilerin Azak Denizi'ne geçişini kısıtlıyor."
Russia,-1,rusya'nın gercek anlamda duzenli bir ordusu bile olmayan savunması son derece zayıf ukrayna karsısındaki saldırganlıgını gorunce sunu anladım biz bu iblisin pici putin'i havada karada sikeriz
Russia,-1,Rusya'daki muhalif halktan beklentim AB'den çok daha fazla
Ukraine,1,"Ukrayna Dışişleri Bakanı: Ukrayna, Rusya ile diplomatik ilişkilerini kesti.  Tüm ortaklara da aynı şeyi yapmaya davet ediyorum. Bu somut adımla, Ukrayna ile birlikte, 2. Dünya Savaşı'ndan bu yana Avrupa'daki en cesur silahlı saldırı eylemini reddettiğinizi gösterin."
Ukraine,1,Ukrayna'nın Ankara Büyükelçisi Türkiye'den boğazları ve hava sahasını Rusya'ya kapatmasını istedi.  Yakında NATO'da bu talebi dile getirecek. Rusya'yı stratejik ortak siyasi partner ilan edenler bakalım ne yapacaklar.
Ukraine,1,@KhalilovaGulsum batı sadece bunu izlemekle yetiniyor Ukrayna toprak bütünlüğüne kast ediliyor rusya insalık suçu işliyor ve her kes buna seyirci kalıyor hepinize yazıklar olsun
Russia,-1,Montrö vazgeçilmez bir anlaşmadır ama rus tehdidine karşı korumaz. Rusya Ukrayna yi işgal ederse Karadenizde baş başa kalacağız. Savunma sanayimizin önemi çok daha arttı.#turksavunmasanayi
Ukraine,-1,Ulan ABD… Türkiye de muhalefete harcadığın emeği Rusya’ya verseydin bugün Ukrayna da ne işimiz var diyen destekçilerin olurdu. #Ukrainian
Ukraine,-1,Putin görülebilecek  en “devletçi” liderdir.  Menfaatini kimsede bırakmaz. Misal. Lavrov Türkiye’yle Suriye’de sıkıntı yaşar; PYD ile 31 Ağustos 2020 ve 25 kasım 2021’de poz vererek sopa gösterir; 34 askerini İdlib’de şehit eder Yani Rusya 1 kaybedince 10 alır. Bunu göreceğiz.
Ukraine,-1,#Kiev yakınlarına Rus Paraşüt birlikleri indiriliyor.  #Ukrayna #Rusya
Ukraine,1,Şuan da da gözüktüğü üzere konuşmaktan başka diğer milletler hiçbir şey yapamaz çünkü çoğu millet Rusya’nın bazı güçlerine muhtaç ama iş ukraynanın dışına çıkarsa dünya savaşına kadar gider Allah korusun inşallah Ukrayna en az kayıpla atlatır direnir🙏🏻
Ukraine,1,"Ukrayna, Rusya'nın SWIFT bankacılık sisteminden çıkarılmasını talep etti."
Ukraine,-1,savaşı rusya kazanır.. kızılordu dinlemeye başladım şimdiden.. beni bilen bilir ben her zaman güçlünün yanında olurum çünkü ben iflah olmaz bir kürşet hoca fanıyım
Russia,-1,"Daha önce uyarmıştım !   Yandex uygulaması sadece Rusya, Ukrayna ve Turkiye için harita hizmeti sunmakta. Bu uygulama ile sokak sokak işgal planı bizim elimizle hazırlatıldı.  Sizce Ukrayna'dan sonra sıra hangi ülkede ?  #ukrayna #RusyaUkraynaSavası #worldwar3"
Ukraine,1,Rusya -Ukrayna savaşınadan etkilenmeyecek ülkeler kim biliyormusunuz? ABD- İNGİLTERE. Sürekli Rusya’yı sürekli kim tahrik etti? ABD-İNGİLTERE. Her aşıklalarının başında ne dediler. Rusya-Ukrayna’yı işkal için hazırlanıyor. Hatta tarihler verdiler. Ve sonuç. Yazık ettiler Ukrayna
Russia,-1,"Avrupa, ABD böyle olursa Rusya daha bu coğrafyalarda çok at koşturur."
Russia,-1,"Çin, Rusya ve Amerika birbirinin en azılı düşmanı görünse de birbiri ile asla çatışıp savaşmaz. Güçleri sadece kendilerinden zayıflara ve boyunduruklarına girmeye zorladıklarına yeter. Çin’in bu yaptığı göz dağı vermek kendi gücünü hatırlatmaktan başka bir şey değil."
