Class,Text,Context
-1,Bu heycan ne demek anlayamassiniz @fenerbahce @besiktas #KuraHeyecanıBets10da,
-1,Cep için cepten 2 kat fazla para çıktı,
-1,@1GALATASARAY11 @Besiktas @Fenerbahce Tescilli şikeci senin takımındır şerefsiz. Hagiden para alan kaleciler doğanlar şahinler anan verdi.,
-1,Ne 1 gün ne 1 saat. Koskoca Galatasaray'ın transfer yetiştiremeyen acizlere ihtiyacı yok. #DursunOzbekİstifa,
1,"Sanat, strese iyi geliyor",
1,"@cahil_usta İyileşir iyileşmez sen ve kendim için,kızımın saçını tarıyacam. 3 gün oldu gözümde tütüyor,uzaktan bakıp,baba çabuk iyileş demesi bitiriyor beni😢",
-1,@AdemToprakl @fakirgonlubol @CetinalpY @samsunwebrehber @servetacus @Eses2619651 @sibel5507 @t24comtr adam sana diyor ekonomi işsizlik halkın aç döviz fırladı gitti sen diyorsun iha siha senin kafan çalışıyor mu,
-1,@AjansMuhbir Biraz doğru ama eksik olmuş. Eşle yaşanan sorunların %90ı ekonomi kaynaklı. Adam çalışmaktan eve gelemiyor çocuğuyla ilgilenemiyor bide aldığını geçimine zaten zor yetiriyor. Avrat da kocasıyla vakit geçiremediği için ve üstüne yoklukla uğraştığı için bunalıma giriyor.,
-1,Botoksun mucidi bin pişman,
1,"ilginç yerlere doğru gitme potansiyeli olan internet sitesi. şuan serhat akın oyun yayını yapıyor, cemre uyanık ise yemek yayınları yapıyor. yakın zamanda pqueen mansur yavaş ile yayın da yaptı. izleyicilerle birebir etkileşim için twitch'deki canlı yayınlar herkes tarafından her alanda kullanılabilir, daha sonra da genel olarak bu yayınlar youtube'ye yükleniyor. alanında uzman kişiler ve belli konuda ünlü olan insanlar buraya gelip kendilerini ve uzmanlıklarını sergileyip kolayca para kazanabiliyor. ileride televizyon programlarının bile buraya kaydığını görebiliriz, büyük potansiyel var ve insanlar öğrendikçe sitenin ve canlı yayın konseptinin daha da yaygınlaşacağını öngörüyorum.",
1,Motorine 9 kuruş indirim geldi,
1,"Bir sevinç anında insanlara neden başkalarının üzüntüsünü düşünmediniz diyemem.  Ama Trabzonspor'un 9 numarası bu çocuğa helal olsun. Bunu düşünmesi beklenebilecek hocaları bile sahada koşarak tur atarken, o gitti kendini yere bırakan Galatasaraylı oyuncuları teselli etti.  https://t.co/HOHpAWL4ay",
-1,Çocuk yanıklarının birinci nedeni çaydanlık devrilmeleri,
1,Doğalgazda Türkiye'ye iyi haber!,
-1,Diş telleri hakkında doğru bilinen yanlışlar,
1,Körlüğe umut ışığı,
1,"Ayrılıklar zordur. Hele de şirket ortaklarının ayrılması daha da zordur. Ama bugün size Türkiye nin özellikle uluslararası projeleriyle öne çıkan müteahhitlik firmalarından Polimeks in, 3 ortağının ayrılış Devamı için tıklayınız ..DEVAMI.. Source:: Sabah EKONOMİ",
-1,Özel sektörün yurtdışı borcu 200 milyar doları geçti,
-1,@hunharca_54 bütün hayallerimi yıktın insafsız ![😒](https://abs-0.twimg.com/emoji/v2/svg/1f612.svg) ![😒](https://abs-0.twimg.com/emoji/v2/svg/1f612.svg) @GalatasaraySK,
1,Görme engellilerin ilaç sorununa çözüm,
-1,UEFA’nın gerekçeli kararına göre Fenerbahçe resmen Türkiye Süper Ligi’nde şike yapmıştır! Bunu sildirmeye çalışmaları bunu gösteriyor. Belgeler yalan söylemez. Arşiv unutmaz!  Şike yapana şikeci derler!!!   https://t.co/3YEfDpeEzC  https://t.co/ZGufoK5Dmh,
1,THY'den polis ve askere bayram indirimi,
1,Yeşil eriğin faydaları,
-1,"Ülkede yeni vakaların sayısı her gün yeni rekor seviyelere çıkarken, hasta insanlar, yatakları ve oksijeni tükenen hastanelerden geri gönderiliyor. Bununla birlikte uzmanlar, virüs ne kadar yayılırsa, mutasyona uğraması ve mevcut aşılara nihayetinde direnebilecek varyantlar yaratma olasılığının o kadar yüksek olduğunu ve bu durumun diğer ülkelerin pandemiyi kontrol altına almasını tehdit ettiğini söyledi. Aynı zamanda dünyanın en büyük aşı üreticilerinden biri olan Hindistan ın durumu Güney Afrika ve Brezilya'nın da dahil olduğu 92 yoksul ülkenin aylarca hatta yıllarca tamamen aşılanamaması anlamına geliyor. SON 24 SAATTE YAKLAŞIK 380 BİN VAKA MEYDANA GELDİ Hindistan son 24 saatte 379 bin 459 vaka ve 3 bin 647 ölüm bildirerek yeni bir rekor kırdı. Hindistan'ın ölümcül ikinci COVID-19 ikinci dalgası, Delhi, Mumbai, Lucknow ve Pune gibi büyük şehirleri mahvetti. Hastaneler ve krematoryumlarda yer kalmadı ve cenazeler otoparklarda yapılıyor. Ancak pandemi, yıkımın büyük ölçüde eksik bildirildiği birçok küçük şehri, kasabayı ve köyü de etkisi altına aldı. Ancak, Hindistan daki yıkıcı salgın tüm dünya için bir tehdit oluşturuyor. ABD de Brown Üniversitesi Halk Sağlığı Okulu dekanı Dr. Ashish Jha, ""Hindistan'a yardım etmezsek, dünya çapında bir vaka patlaması olacağından endişeleniyorum. Bu nedenle Hindistan'daki Covid salgını, koordineli bir yanıt gerektiren küresel bir sorundur ifadelerini kullandı. Bununla birlikte ülkede acil öncelik, halihazırda hasta olanların hayatını kurtarmak olsa da, virüsün yayılmasını önlemek için ülke nüfusunun aşılanması büyük bir önem taşıyor. Ancak, dünyanın en büyük aşı üreticisine ev sahipliği yapmasına rağmen, Hindistan'da yeterli doz yok ve daha fazla insanı aşılamanın daha hızlı ve basit bir yolu yok. Batılı ülkeler aşı stoklaması nedeniyle eleştirildi, ancak İngiltere Sağlık Bakanı Matt Hancock, İngiltere'nin göndereceği fazla aşısının olmadığını öne sürdü. ABD Başkanı Joe Biden ise Hindistan Başbakanı Narendra Modi ile görüştüğünü ve ABD'nin Hindistan'a aşı göndermeyi planladığını doğruladı. Haftanın başlarında ABD, 60 milyon AstraZeneca dozunu diğer ülkelerle paylaşacağını söyledi, ancak bunun ne zaman gerçekleşeceği ve aşıların hangi ülkelere gönderileceği açıklanmadı. ABD Ulusal Alerji ve Bulaşıcı Hastalıklar Enstitüsü Direktörü Dr. Anthony Fauci, corona virüs aşılarının dünya çapında adil bir şekilde dağıtılmasının çok önemli olduğunu ifade etti: ""Çünkü hepimiz bu işin içindeyiz. Küresel bir dünyada yaşıyoruz. Özellikle zengin bir ülkeyseniz ve elinizdeki çok fazla kaynak varsa diğer ülkelerden sorumlusunuz. HİNSİATAN'DAKİ SALGIN YOKSUL KOMŞU ÜLKELER ARACILIĞIYLA TÜM DÜNYAYA YAYILABİLİR Bununla birlikte, uzmanlar Hindistan salgını kontrol altına alınamaz ve düşük aşı kaynaklarına ve zayıf sağlık sistemlerine sahip komşu ülkelere yayılırsa, Hindistan'da tanık olunan sahnelerin dünya genelinde artacağı konusunda uyarıyor. Hindistan'ın diğer ülkeler için aşı yapımında öncü bir rolü olduğu için, virüsün orada yayılmasını durdurmamak, aşının dünya çapında yaygınlaşmasını tehlikeye atacak. KORONAVİRÜS AŞILARINA KARŞI MUTASYONLAR Corona virüs ilk olarak 2019 un sonunda Çin'in Hubei eyaletine bağlı Wuhan kentinde tespit edildi ve o zamandan beri dünya çapında insandan insana yayıldı, bazı ülkelerde mutasyona uğrayarak yeni varyantlara dönüştü. Geçen yılın aralık ayında, bilim insanları Hindistan'da B.1.617 olarak bilinen yeni bir varyant keşfetti, ancak bunun genomik sürveyans eksikliğinden dolayı yerel salgına neden olup olmadığı bilinmiyor. Hindistan Genomik ve Bütünleştirici Biyoloji Enstitüsü Müdürü Anurag Agrawal varyantların artan yaygınlığı ile Hindistan vaka sayılarındaki artış arasında bir korelasyon olduğunu doğruladı. Agrawal, ""Maharashtra'da B.1.617 in neden olduğu vakaların yükseldiğini gördük. Bu tür vakaların başkent Delhi'de de yükseldiğini görüyoruz. Bunlar çok önemli epidemiyolojik korelasyonlar"" ifadelerini kullandı. ÜLKEDE İNGİLTERE MUTASYONU HALA ETKİN Diğer taraftan Agrawal, Delhi ve Hindistan'ın kuzeyinde ilk olarak İngiltere'de tanımlanan ve B.1.1.7 olarak bilinen başka bir varyantın B.1.617'den daha baskın olduğunu belirtti. B.1.1.7 varyantının virüsün orijinal versiyonuna göre yüzde 60 daha aktarılabilir olduğu biliniyor.Fauci ise son verilerin Hindistan'da üretilen Covid-19 aşısı Covaxin'in B1.617 varyantını etkisiz hale getirdiğini gösterdiğini söyledi. MEVCUT AŞILARIN İNSANLARI YENİ VARYANTLARDAN KORUYACAĞININ GARANTİSİ YOK Bununla birlikte, İlk olarak Güney Afrika ve Brezilya'daki bilim insanları tarafından tespit edilen diğer varyantların da orijinal virüsten daha fazla bulaşabilir olduğuna inanılıyor ve daha şimdiden bu mutasyonlu virüsler ondan fazla ülkeye sıçramış durumda. Pfizer/BioNTech, Moderna ve Johnson Johnson'ın aşıları, bu varyantlara karşı değişen derecelerde etkililik gösterdi. Ancak, corona virüs sürekli mutasyona uğradığından mevcut aşıların insanları yeni varyantlardan koruyacağının garantisi yok. Avrupa Birliği ne bağlı Adalet ve İçişleri Konseyi (JHA) ""Her ülke kontrolden çıkmış büyük salgınlarla ilgilenmelidir. İngiltere ve ABD gibi ülkeler aşı konusunda harika bir iş çıkarıyorlar ve bu konuda kendilerini iyi hissetmeleri gerekiyor, ancak bu sadece aşılar dolaşımdaki varyantlara etkili oluncaya sürecek açıklanmasını yaptı. HİNDİSTAN'DA AŞILAMA ÇOK YAVAŞ GERÇEKLEŞİYOR Hindistan Sağlık Bakanlığı nın bildirdiğine göre, 27 Nisan itibariyle ülkede yaklaşık 129 milyon kişi en az bir doz aşı oldu. Bu, 1,3 milyar nüfuslu Hindistan'da halkın yüzde 8 inden biraz fazlasının aşı olduğu anlamına geliyor. Uzmanlar ise, Hindistan da aşılamanın bu kadar yavaş ilerlemesinden hükümetin kayıtsızlığını sorumlu tutuyor. Epidemiyolog Brahmar Mukherjee, ülkenin önümüzdeki beş ila altı ay içinde tüm yetişkinleri aşılamak için günde 10 milyon doz uygulaması gerektiğini belirtti. HİNDİSTAN COVAX'IN EN ÖNEMLİ OYUNCULARINDAN BİRİ: 92 ÜLKEYE AŞI GÖNDERME SÖZÜ VERDİ Diğer taraftan, yeni mutasyon riskinin yanı sıra Hindistan'daki ikinci corona virüs dalgası dünya için başka bir sorunu teşkil ediyor. Çünkü, ülke , düşük gelirli ülkelere indirimli veya ücretsiz dozlar sağlayan küresel aşı paylaşım girişimi COVAX'ın önemli oyuncularından biri. Hindistan, 92 fakir 200 milyon COVAX aşı dozu tedarik etme sözü verdi. Ancak ülkenin hızla kötüleşen kendi durumu, Delhi'nin odak noktasını COVAX'tan Hindistan vatandaşlarına öncelik vermeye kaydırmasına neden oldu. YOKSUL ÜLKELERİN AŞILANMASI AYLARCA HATTA YILLARCA ERTELENEBİLİR Hindistan Serum Enstitüsü (SII), Mart ayında yaptığı açıklamada, COVAX a 28 milyon doz AstraZeneca aşısı teslim ettiğini, ancak Mart ve Nisan aylarında 90 milyon doz daha göndereceğini aöylemişti. Ancak, Hindistan'da artan talep nedeniyle bu teslimatların gecikeceği uyarısında bulundu. Hindistan'ın aşı konusunda yetersiz kalması, Güney Afrika ve Brezilya gibi diğer ülkelerin beklemesi gerektiği anlamına geliyor. Yani, dünyanın aşılanmasını aylarca belki yıllarca erteleniyor. MODİ NİN SALGIN YANITI ELEŞTİRİLİYOR Hindistan, ülkedeki corona virüs krizinden önce, pandemiyi sona erdirme için küresel liderlik pozisyonunu üstlendi. Başbakan Narendra Modi, COVAX girişimi kapsamında bu yılın başlarında Guyana, Guatemala, Seyşeller ve Maldivler de dahil olmak üzere diğer ülkelere aşı bağışladı. Bununla birlikte, Başbakan'ın cömertliği, onu iç sağlık krizini şiddetlendirmedeki iddia edilen rolü nedeniyle, memleketteki halkın öfkesinden korumadı. Örneğin Modi, sayısız eyalette milyonlarca katılımcının seyahat etmesiyle haftalarca süren büyük bir Hindu hac yolculuğuna izin verdi ve siyasi partisi, dört eyalette yaklaşan seçimler için büyük mitingler düzenledi. Öte yandan, Modi krizin boyutunu kabul etti ve ülke çapında aşılama programını hızlandırmaya çalışıyor. Hindistan Serum Enstitüsü (SII) ise eyaletlerin daha fazla insanı aşılayabilmesi için doz başına daha az ücret alacağını duyurdu.",
-1,Lan ne hale düştün. Bok mu vardı fenerbahçeye gelecek,
-1,"Tescilli sikeci, Fenerbahce nin karisi ve taseronu Besiktas- Fenerbahce iliskisi uzerine -yaptiklari sikeler uzerine gidilmeli",
1,@TunaliSedat Valla helal olsun sayin baskana tebrik ederim.. NOT;Trabzonspor'lu degilim hakkin ve haklinin yanindayim.,
-1,"TÜİK mucizeler yaratmaya devam ediyor !!! Son bir ayda 550 bin kişi iş buldu, işsizlik oranı azaldı. Kaynak:TÜİK TÜİK’in yaptığı tek şey ""uçuşa geçen bir Türkiye profili çizmeye çalışmak..."" Yani; işi gücü ALGI. Ama gerçekler çok başka, gerçekler çok acı... #TÜİK #işsizlik",
-1,"@Pitizgin @bernayenisey @Armagan_caglaya @drfahrettinkoca Hala daha HIV veya hepatit’e karşı herhangi bir aşı geliştiremeyen bilimin 6 ayda covid aşısı geliştirdiğine kim ikna edebilir ? Hemde mantar gibi bir anda bir sürü ülke covid aşısı ürettiğini iddia ediyorken.. Bu tedavi değil sidik yarışıdır. Tedavisi varmı, var. Ama aşı değil",
1,19:05 en kötü günler bugünse daha yüksek sesle bağırın Şampiyon Galatasaray,
1,Antioksidanlar gençleştirmiyormuş,
1,Beşiktaş hakkı olduğu şampiyonluğu almaya geliyor #ArmandaSaklı #BeşiktaşınMaçıVar  https://t.co/lHnBA0fEYK,
1,Zeytinyağı anne sütü kadar besleyici,
-1,Çift kol ve bacak nakli: Çavdar hayata yenildi,
1,@Trabzonspor helal olsun size. aramız bozuk kanımız değil,
1,@abdullahagar2 İngiltere yakın tarihinin en büyük ekonomik ve genel anlamda ki Ticaret ve işbirliği anlaşmasını bu yıl sonuna kadar Türkiye ile yapacak. ülkemiz dünya da ve dış siyasette çok ilginç bir yere doğru gidiyor.,
-1,Türkiye'de her yıl 25 milyar lira çöpe gidiyor,
1,Kestanenin 9 faydası!,
1,#BizFenerbahçeyiz diyelim renklere selam verelim💙💛💙💛💙 DAR AĞACINDA OLSAK BİLE SON SÖZÜMÜZ #Fenerbahce 💛☘️💙💛☘️💙💛☘️💙,
-1,Fındık üretiminin düşmesi çikolatayı zamlandıracak,
1,@Trabzonspor Helal olsun Trabzonspor,
-1,"@ozkan_ulu80 @MHP_Bilgi @vedatbilgn Avukat, Doktor, yurt dışı STAJLARI borçlanarak başlangıç sayılıyor. Benim Stajım Neden? Başlangıç Sayılmıyor. EŞİTLİK İSTİYORUZ @arzuerdemDB @fethigurer @MzyenSEvkin @feridun_bahsi @MetinErgun48 @cesuraylin @iyiparti @MHP_Bilgi #SigortamızBaşlangıçSayılsın",
-1,Demir eksikliği aft oluşumunu hızlandırıyor,
1,Çalışan emekliye müjde!,
-1,Herifler daha isminizi bilmiyor aq :))) @Fenerbahce https://twitter.com/Sandy_Est1995/status/637229446651609088…,
-1,@ahmetaliayaydin Beşiktaş diğer iki ortağı gibi şikeci ve hırsızdır,
-1,@Trabzonspor Sikeci damatspor aciklama yapiyor lan kosun.  *** un hamsi beyinlileri...,
1,Diş ağrısına karanfil yağı iyi geliyor,
-1,İlaç parası çalınan 1.5 yaşındaki Menesa hayatını kaybetti,
-1,"Yeter bu rezillik 👎 Yeter bu bizim yaşadığımız stres 👊🏻 Yeter yeter artık rahat,keyifli bir futbol izlemek istiyoruz. Bu kadar basit değil Fenerbahçe ruhu denen bir şey kalmamış #erolbulut @Fenerbahce @AbdulkerimDrmz_ #AliKoc #EmreBelozoglu #FBvGOEZ https://t.co/bsEwlKU7sM",
-1,Kapanmada sağlıkçılar.. #saglikcilarharic,
-1,@NusretYAVUZKAP2 @Besiktas Abi belliydi turkiyenin en büyük sikeci takimi besiktastir,
-1,"@firattanis Bizim millet eşi ile sorun yaşadı diye kendine zarar vermez, maalesef eşine zarar verme eğiliminde. Yani yalan atıyorsun da usturuplu at, adam not yazmış okadar para borcum var yok traktöru satın vb. hala sıvama modundalar. Markete iki parça şeye 200tl verip çıkıyorsun ekonomi bk",
-1,@ykotrabzon61 @EsmaEyuboglu burası leş gibi hamsi kokuyor buras...... Oooo oley oley şikeci şikeci trabzonspor kufurleri aynen iade ediyorum,
1,"Malatya’nın Her Köşesinde Telaşa , Endişeye Yer Yok AK Gençlik Var ! #iftara5kala Doğanşehirli Hemşehrilerimizin yanında olan @slckozcn1 başkanıma ve @akgncdogansehir teşkilatımıza teşekkür ediyorum. 👏🏼👏🏼👏🏼👏🏼👏🏼 @eyupkadirinan @ihsanKoca44 @drosmansahin_ @tahakara_",
-1,"Kasımpaşa'nın Beşiktaşlı sahibi Turgay Ciner, Kasımpaşa-Beşiktaş maçında gol atan Aytaç Kara'nın kadro dışı bırakılması talimatı vermiş, Sorarsanız şikeci takım Fenerbahçe, al birini vur ötekine...",
-1,@DrMetinCakir Bizdede dahil olmak üzere dünyanın dört bir yanında hastalara açlık orucu uygulayıp tedavi edenler var en umutsuz hastaları bile. Kaldiki ramazan ayında tutulan oruç ibadet orucudur. Iftar sonrası vücuda aşırı yiyecek katmazsanız çok zorlamaz.kıtlıktan çıkmış gibi yerseniz olmaz,
-1,Ekonomik gücün yükselmesi obeziteyi artırıyor,
1,"EKONOMİ SERVİSİ Kültür ve Turizm Bakanlığı Personel Genel Müdürü Ahmet Yılmaz görevden alındı, yerine Destek Hizmetleri Dairesi Başkanı N. Umut Döktür atandı. Antalya Kültür ve Turizm Müdürü İbrahim Acar görevinden alındı. Sanayi ve Teknoloji Bakanlığında açık bulunan Stratejik Araştırmalar ve Verimlilik Genel Müdürlüğüne Prof. Dr. İlker Murat Ar, Milli Teknoloji Genel Müdür Yardımcılığına İlknur İnam, Yönetim Hizmetleri Genel Müdür Yardımcılığına Erdal Anık ve Müfettişliğe ise yapılan yeterlik sınavında başarı gösteren Müfettiş Yardımcısı Emine Ruveyda Hacıfazlıoğlu getirildi. KOSGEB Başkanlığına, Sanayi ve Teknoloji Bakanlığı Yönetim Hizmetleri Genel Müdürü Hasan Basri Kurt atandı. Tarım ve Orman Bakanlığında açık bulunan Bitkisel Üretim Genel Müdürlüğüne, Şeker Dairesi Başkanı Mehmet Hasdemir getirildi. Meteoroloji Genel Müdürlüğü 8. Bölge Müdürü Yusuf Ulupınar, 10. Bölge Müdürü Yücel Yüce, 12. Bölge Müdürü Yalçın Ün ve 13. Bölge Müdürü Taner Erdoğan görevden alındı. 8. Bölge Müdürlüğüne Barış Özgün, 10. Bölge Müdürlüğüne Ahmet Sağlam, 12. Bölge Müdürlüğüne Hüseyin Arabacı ve 13. Bölge Müdürlüğüne Ömer Faruk Kaya atandı. MTA Genel Müdür Yardımcıları Akan Gülmez ve Ercan Demiryürek görevden alındı. Türkiye Kömür İşletmeleri Kurumu Genel Müdürlüğünde açık bulunan Yönetim Kurulu Üyeliğine Leman Çetiner getirildi. Abdullah Gül Üniversitesi Rektörlüğüne Prof. Dr. Cengiz Yılmaz atandı.",
-1,Güney Kıbrıs ve İsrail'in üyeliğini Türkiye engelledi,
1,@sarilacivertskk @_mterzi Benim hakkim helal hoş olsun bende %85 engelli komsumuzun kızı vardı ona hediye edip size hareketleriyle teşekkür ettirecektik ama nasip değilmiş,
1,#Sevilmiyoruzçünkü fenerbahçeliyiz varsın sevmesinler lan umrunda bile değil ***,
-1,"@bulgariangod @88_Tarihci @EgemenBudak3 @KSMehmet1 @_Yusufff__ @Nuri12634276 @medyaadami @herkesicinCHP Yem değil yeN! Japon yaponyanın Vergi geliri ne kadar? Japonya'nın kaç tane dünya şirketleri var Türkiye'nin kaç tane mister bir bok bildiği yok? Sizler milletin giyim tarzı ile uğraşırken,başörtüsü ile uğraşırken sabah akşam heykel yaparken japonya ekonomisin geliştirdi. Yallah",
-1,@mt_goksu #ekmekle oynama CHP,
-1,"Bu ne demektir.... Sporada siyaseti bulaştırmanın imzalı fotoğrafı sanıyorum.... Böyle ise, Fenerbahçe yönetimi de istifa 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 https://t.co/Cqd4EuIRAK",
1,CHP genel Başkanı Kılıçdaroğlu'ndan Erdoğan'a teşekkür...,
1,Otogazda 10 kuruş indirim,
-1,Dünya Sağlık Örgütü kırmızı alarm verdi: Ebola artık tüm dünyanın sorunu,
1,@Fenerbahce @GalatasaraySK ÖLÜMÜNE FENERBAHÇE'LİYİZ 💛💙,
-1,"2 PPK toplantısı sonrası politika faizi yüzde 19'da sabit tutuldu. Madem politika faizi değişmeyecekti, o zaman neden Naci Ağbal görevden alındı da bizler döviz şoku yaşadık? Ayrıca eğer #faiz enflasyon yaratıyorsa neden tutanaklarda faiz #enflasyon üzerinde olacaktır deniliyor?",
1,Kanserle mücadelede yeni yöntem,
-1,Benzine zam geldi!,
1,Prim borcu olan BAĞ-KUR'luya müjde!,
1,@dimetilglioksi Yurt dışına çay ihracatımız var çok şükür ajsjsjdjd,
-1,Fatih Sultan Mehmet Köprüsü'nden kaçak geçişin cezası 500 liraya yükseldi,
-1,"TÜİK'in halka yalan söyleyen verilerine karşı DİSK-AR tarafından hazırlanan ""İşsizlik ve İstihdamın Görünümü Mart 2021"" raporunu yayımladı: İşsizlikte artış eğilimi devam etti. Geniş tanımlı işsizlik 9,2 milyona ulaştı. Herkese güvenceli iş ve temel gelir güvencesi istiyoruz.",
1,Hem yağlardan hem de kolesterolden kurtulun,
-1,@BirGun_Gazetesi Sayın Bakanım artık hiç inanasım gelmiyor sölediklerine.,
-1,"@kilicdarogluk @Seyit_TORUN Kenal bey merhaba;Vekillerinizden Mahmut beyi frenleyin lütfen!kendini Akp MV’li zannedip Biden’e suç duyurusunda bulunuyor;siz de aklımızla alay etmeyin Erdoğan bile gayet suçlu vaziyette kendi bekası için alttan aldı,Chp ABD’ye celalleniyor...",
1,"ben olsam şampiyonluk kutlamasına çıkardım, filistin için yürünebiliyor sonuçta, şampiyonluk da bu adamların kutsalı. beşiktaş olursa sevinirim ama evden çıkacak kadar değil.",
1,SGK: Emekli ve yaşlılık aylığından yapılan kesinti kaldırıldı,
-1,@TC_icisleri Bu nasıl yasak nalbur açık inşaat sektörü açık marangoz açık bir gariplik var tam kapanmadan yiyecek içecek sağlık ve ulaşım dışında herkes kapalı olmalı ya bu işi anlatamadınız yada insanlar işine geldiği gibi anladı uyguluyor sahada denetim yok esnaf zorda bu işi sıkı tutun,
1,@Trabzonspor Trabzonspor U19 şampiyon takımımızı tebrik ediyoruz.Helal olsun.. Karadeniz Fırtınası ★,
-1,3 gun sonra CL kura cekimi var. fenevliler sizi ilgilendirmiyor,
1,Cari açık beklenenden iyi geldi,
-1,Buldukları aşı ve ilaçları beş kuruş maddi çıkar gözetmeden insanlığa bağışlayan onurlu bilim insanları geçidi👇,
1,"Türkiye #kaynaklıboru piyasasında fiyatların talepteki toparlanma sonucu keskin bir artış kaydettiği gözlendi. İhracat satışları gücünü korurken, iç piyasa ticareti de alıcıların fiyatların daha da artacağından edişe ederek stok alım yapmaları sonucu canlandı.",
-1,👎 Galatasaray’da transfer B-İ-T-M-E-Z derken şaka yapmıyorlardı,
-1,@zgr73515553 @EmreErgenekon Yerı ve zamanı gelince hakemleride yeneceksin. Şikeci kardeşleri ezerek yeneceksin. Hiç bir bahane üretemeyecekler. Biz galatasaray düşmanlarını sileceğiz.. Kimse Galatasaraydan büyük değildir,
1,@RecepOzcann Abi sana helal olsun vallahi çok duyarlısın ve gerçekçisin belkide bu dünyadaki en sevdiğim fenerbahçe lisin yorum ve ti itlerine aynen katılıyorum saygılar,
1,Fenerin maçı var ! Bağırın ulan en büyük Fenerbahçe diye !! ![💛](https://abs-0.twimg.com/emoji/v2/svg/1f49b.svg) ![💙](https://abs-0.twimg.com/emoji/v2/svg/1f499.svg),
-1,@pusholder Vallah ben pek ummuyorum fahrettin koca bey,
1,@Mrt_gnaydin Adamsin hocam.Helal olsun.Senin gibi arkadaslar oldukca bu dava bitmeyecek.Hakkimizi alana kadar durmak yok.2010/11 sampiyonu Trabzonspor.Alanya dan selamlar,
-1,Benzine yine zam,
-1,Ulan ne ballı gruba düştü şu cincon ya atletico benfica ne neyse onlarda atar 4 5,
-1,Galatasaray out 👎,
1,Bir başka bu sevda #Galatasaray 💛❤️ https://t.co/iJ4C24LtjL,
-1,JP Morgan Türkiye için tavsiyesini düşürdü,
-1,Kolesterol ilacı almak artık kolay değil!,
-1,"Kardeş Yiğidolar 90+6 golüyle şikeci hamsi Trabzonspor’u evine eli boş yolladı. Tebrikler SİVAS @SivassporKulubu 👏🏼👏🏼  Galatasaray,Beşiktaş,Trabzonspor,Başakşehir bu hafta puan kaybetti. Sadece Fenerbahçe kazandı. Puan farkını GS ile 2, TS ile 4, BJK ve İBFK ile 5’e çıkardı 🔥🔥",
1,Sağlıklı tiryakilerin sırrı çözüldü,
-1,"RBS 1,98 milyar sterlin zarar etti",
1,Vurduğun gol şansın bol olsun Fenerbahçem...,
-1,Çok fazla gizli AKP'li var,
1,@Trabzonspor Heryerde saplamışız helal olsun,
-1,@MOCHA83108377 @Doga_icin_ @haskologlu HDP tarikat düzeyinde mi? Dini görüş ve oluşumlardan diğer partilerde pay alıyor. Ben terör destekçisi kim varsa diyorum ki HDP bariz öyleyim diyerek ilan ediyor. Sen bana CHP / AKP diyorsun. Mor gözlüğünü çıkar... Partiyi teröre doğru birlikte muhalefet yaptıranlara kız birazda.,
-1,Büyük ve ağır hacimli küpeler kulaklara zarar veriyor!,
